,domain,privacy_link,hash,init_language,valid_language,text_content,rank
1094,octb.osaka-info.jp,https://octb.osaka-info.jp/site-policy.html,16de534e27813a2d57e28d5ce49066076a0494b1259f17d2a0d97ea7a6a42a62,Japan,ja,,81344
1095,octb.osaka-info.jp,https://octb.osaka-info.jp/privacy-policy.html,4ee497b017897df341b62999cf5eda254b969e813cbf98bd9e6a5f3751d0ab60,Japan,ja,,81344
1108,osaka-info.jp,https://osaka-info.jp/octb-site-policy/,a5feb7bdcc5d37017c0b5927d2a8603b77c5b8560128ca33f8c2ce4106b215f9,Japan,ja,,81344
1109,osaka-info.jp,https://osaka-info.jp/octb-privacy-policy/,0674b88b9fd95c21523a181ffc36971d64b72d464cd9cd26955c270b757a11f8,Japan,ja,,81344
1130,osaka-info.jp,https://osaka-info.jp/en/octb-privacy-policy/,a97824d6f561c1c455820b51dd0b38bb2c560cebed3a576fdc53dd29778c019b,Japan,en,,81344
1131,osaka-info.jp,https://osaka-info.jp/en/octb-site-policy/,a673737f6ddd37879e1d7fbc44e7dd8cd99a865ef217abad429be0d6b61c14fb,Japan,en,,81344
4099,car-repo.jp,https://car-repo.jp/privacy-policy,0646142af80e14eabc4a880466468e493ed1e8485f24b9f8f42c31286b9220c1,Japan,ja,,82040
3260,namco.co.jp,https://namco.co.jp/privacy/,b43304efcfdd1fca983cef6f9eae1723a5e74c2ac06cfa33a1d33a688dcb9a62,Japan,ja,,82736
2777,giftpad.jp,https://giftpad.jp/privacy_policy/,4aae972fd22aa94bad945c0bf2a5b8c39e5123f1c87de8744177a82d947046e1,Japan,ja,,82856
2595,www.yesgrp.com,https://www.yesgrp.com/policy/,912ad1810959e09d5ee9c822b38383d8e3055ba768233b3b37ab890d5bf1977a,Japan,ja,,83007
2597,yesgrp.com,https://yesgrp.com/policy/,473330e169dd977df7c369825ed5d2856ba255bc96c503334312f0fdfcce88a6,Japan,ja,,83007
2700,lumine.ne.jp,https://lumine.ne.jp/policy.php,9b06e3c3dc5c1697349af7a15e072f7cb3d414651cd712588de53486c34d254b,Japan,ja,,83665
4748,www.infoseek.co.jp,https://www.infoseek.co.jp/policy/,8d9a763b232e6263ae8702ef2d32dda9d3a77958c0ef5c0500dd5f26daa6636e,Japan,ja,,83739
5181,www.infonix.jp,https://www.infonix.jp/privacy/,eac4e664bbd7a61efb5dd799fef36c3d0cb8bcbe84123015b54457ba4a4eb3c1,Japan,ja,,83739
2017,channel.heydouga.com,https://channel.heydouga.com/monthly/channel/policy.html,d5e2a9d7024d8692a01b9609f4268c33256acd54b6469ed8c3277993f6eb78a3,Japan,en,,84357
2018,channel.heydouga.com,https://channel.heydouga.com/monthly/channel/privacypolicy.html,a7b3a91c260abcb8d7653ce4a28ed9946d1c3167e2450d8992ce3dc3ac0575aa,Japan,en,,84357
2119,www.heydouga.com,https://www.heydouga.com/policy.html,2aa628bfabb97902082360630604e9f60a1e50ebdf95dbe74f98ff211a8b41c9,Japan,en,,84357
2124,www.heydouga.com,https://www.heydouga.com/privacypolicy.html,a80f5bc949d404f0f5946d3eae6e811be86dac07ad73147328d83999c1e15933,Japan,en,,84357
2176,heydouga.com,https://heydouga.com/policy.html,be2ddad9142ca90cd49016bf72436ec45bc4121bad5b63b8e7b7057bdb10989e,Japan,en,,84357
2177,heydouga.com,https://heydouga.com/privacypolicy.html,3bccf1f2de969917e69c850f277ad2ed5aed3d8edd8c5bd20729db2ff7dc6d36,Japan,en,,84357
660,m.stv.jp,https://m.stv.jp/info/privacy/index.html,5d26f9572b014baed1d767110ef3d182d8df4265c25d040dc1bf678ff4c3c80b,Japan,ja,,84425
661,m.stv.jp,https://m.stv.jp/info/socialmediapolicy/index.html,d244ce9b63cad5b7baa3aa6083b55d7300f10133c59b1ef69d7db7f6485c33d8,Japan,ja,,84425
679,stv.jp,https://stv.jp/info/privacy/index.html,c66836757bdec9d68826ac66bbb7665d3276e834f542c0209302697eaa7db135,Japan,ja,,84425
680,stv.jp,https://stv.jp/info/socialmediapolicy/index.html,50b2090291d07071578dc31308830b159ed97104e83e4ce15d69c1e2bba86689,Japan,ja,,84425
2730,en.gundam.info,https://en.gundam.info/privacy-policy.html,c5dd52e52713139ad1bbef16f009b24f4e7979cd2fbf24f9b018b8d101977b5b,Japan,en,,84811
2456,nursery.co.jp,https://nursery.co.jp/corporate/privacy.html,9d1e44b650b66acdb35c960efecc9161017f9cc2b3f85a4e264fced913c05120,Japan,ja,,84878
1469,bitbank.cc,https://bitbank.cc/about/privacy_policy/,495ecd30df044eea788b298545f91f01791c7e0c1dadc996e87b19f8d015b2d0,Japan,ja,,86274
1473,bitbank.cc,https://bitbank.cc/docs/cookie-policy/,3ca91c46be8ee1ff020f6b9d34079e4ac6f27a34cada250376b8d5de97981193,Japan,ja,,86274
3926,nakagawa-masashichi.jp,https://nakagawa-masashichi.jp/company/privacy.html,5ba65c55d2764cc35f4cb5572fb45085d6be74a48280835b4eca8aafbbf7f47d,Japan,ja,,86457
3928,nakagawa-masashichi.jp,https://nakagawa-masashichi.jp/shop/pages/privacy.aspx,1219b40a362568b38e5895f917a9d39923115ba2e8b45e1184d315894033d507,Japan,ja,,86457
3944,www.nakagawa-masashichi.jp,https://www.nakagawa-masashichi.jp/shop/pages/privacy.aspx,5c64399c476a50cb7d907c396ba1df940fd697eb55eaf75949cbaa11c17c5993,Japan,ja,,86457
3930,columbia.jp,https://columbia.jp/legal/,f8d0da9f37cd3970391cf49af86dd81f3437f60b75adfff6a021a810963220cf,Japan,ja,,86530
3935,columbia.jp,https://columbia.jp/privacypolicy/,ae0e4e31f830d903c11f550f5eb16632b3bb70164b37cc452fec01992e9fc28d,Japan,ja,,86530
3936,columbia.jp,https://columbia.jp/sitepolicy/,ca07489ad996d86d7bcdf20d9fe70483b7e7ad587b4d30b394f17596bff56130,Japan,ja,,86530
2646,www.exiletribestation.jp,https://www.exiletribestation.jp/legal,2dec708b6751b743f3ddcb8227620bb5f56f199cbbd1f634168b1e6b781238ab,Japan,ja,,86599
2647,www.exiletribestation.jp,https://www.exiletribestation.jp/privacy,ccef2910fd0797684a40f4a771a781c155dbca09b40d909f39909496e35db5ec,Japan,ja,,86599
998,www.cyzo.com,https://www.cyzo.com/privacy.html,aa57c9c70958025ada4b0b5f450cf04badf069f30413b2b85a21980c51851dd1,Japan,ja,,87113
1008,cyzo.com,https://cyzo.com/privacy.html,7bc652ebedb94fec2ec3339750c2c0d99dea7c7ebd3f9c4f2d2ff2dd1efa6cd0,Japan,ja,,87113
2311,smhn.info,https://smhn.info/category/it-tech/security,db2194e2545e8bbf6e26528602a6b76378cf7f385fe4e67538813791a81fe1cd,Japan,ja,,87268
2323,smhn.info,https://smhn.info/privacy-policy,a621dd587fd9d196e891e77f737ff002ff4f9da4cdf294ac18c2409ec9d6259a,Japan,ja,,87268
2333,smhn.info,https://smhn.info/202406-nsa-security-smartphone,f406ec57791005d47fd87e64d7bb4040f9d5c3874b340de38599243327f0b630,Japan,ja,,87268
3327,cinemacity.co.jp,https://cinemacity.co.jp/bmenu/privacypolicy.html,473350d80f72b51f482e043dd8b0d5199bc833865349d5a9de9d73a7747f54a3,Japan,ja,,87272
3328,cinemacity.co.jp,https://cinemacity.co.jp/bmenu/agreement1.html,366315677a484e77549e79603cebc0e690c77161caa2c88e20392e5009c4a032,Japan,ja,,87272
3329,cinemacity.co.jp,https://cinemacity.co.jp/bmenu/agreement2.html,2fcc021c343389262d01db7fd350b4358b77242a3753d1e29795eee7e7402da2,Japan,ja,,87272
4829,palpis.net,https://palpis.net/info/privacy/,6c0c2ffa451e2cba3977d0ed894810b506b9cb50e195bdd42758c14dd408450b,Japan,ja,,87283
4015,dokuha.jp,https://dokuha.jp/comicapp/ja_JP/agreement_web.php,28c2838713ee9cdbe921d321e5b1880c91751ad184db0ca5396e499610429ea8,Japan,ja,,87324
3126,kimini.online,https://kimini.online/company/policy/,e1694fec4f39c7c952d6726df20db13cb98d3254a62dc3e486a56d821ae7a7e3,Japan,ja,,87481
3127,kimini.online,https://kimini.online/lms/policy/,7693c25efe4ffd4aa09bf848d1c8b3ea0660d48b29884ee0ee4172449ecb6f1d,Japan,ja,,87481
2121,gamebiz.jp,https://gamebiz.jp/privacy,20fcb7b2c08ccc770c2a0a8d9a430da7bd78bc36ad797c7cb3b288af64fd0624,Japan,ja,,87615
2245,melos.media,https://melos.media/privacypolicy/,f45a20c8defc345844956fd71144b04e3fe7667704950fe838e7c8fdc4d95ae6,Japan,ja,,87624
2246,melos.media,https://melos.media/sitepolicy/,8f5f5bdf7ac1df6991c3b94c583b54366e6c80d6f0f83b03d016f482e29b7a36,Japan,ja,,87624
2251,melos.media,https://melos.media/userpolicy/,6cbf255d680a8b154e6a08e90aa644b3326df3b3e45c5eb213c8729813ced1b2,Japan,ja,,87624
1658,hjweb.jp,https://hjweb.jp/policy,87d79c2231a583364ef83ef98b648a8e194723fe446ad706949d59bc07e84632,Japan,ja,,87796
576,ehime-np.co.jp,https://ehime-np.co.jp/online/information/privacy_policy/,dedca1258f4d5fd09f050a8c0cb8b719dc07dff64c0ab723561acf29c4fe8d6e,Japan,ja,,87943
577,ehime-np.co.jp,https://ehime-np.co.jp/online/information/toko/agreement/index.html,a5e04ba18bc8a677ec5a97a131fe262ab530ca220bb259212b3f21bf7ef8295e,Japan,ja,,87943
578,ehime-np.co.jp,https://ehime-np.co.jp/online/service/ac/agreement.html,b7c175318d0256d62e33b7a0c35359fc3b2baece31a2c31006ed3a43c29a22da,Japan,ja,,87943
2284,new-chitose-airport.jp,https://new-chitose-airport.jp/ja/important_info/security-check.html,d3df8ce6b5cb280561d1baed61891fa294042cfb88ad5ee314a7192a7d05914d,Japan,ja,,88164
2287,new-chitose-airport.jp,https://new-chitose-airport.jp/ja/important_info/air_security/,317dc1375d5ec64f9a442ded078d20cd6cc755fde31222606f68b5d1d908fae4,Japan,ja,,88164
2913,ebis.ne.jp,https://ebis.ne.jp/privacy/,5a654c4ea57cee082ff81799426e1a9e63a2dbc3b20c0b2bfabd2152a656846e,Japan,ja,,88419
2914,ebis.ne.jp,https://ebis.ne.jp/security-faq/,a406065608608672361ee85d6c4cc4b5c0e1ba1360c6e0b1fa7e8b7c6dff9172,Japan,ja,,88419
2915,ebis.ne.jp,https://ebis.ne.jp/gdpr/,e98f2a6119f01821e3e0331faed4fde08e9e5ab7adf2a0655ca4e3e8d1a96b3a,Japan,ja,,88419
2916,ebis.ne.jp,https://ebis.ne.jp/legal/,fb4dcc778a4c1efc299016e680387575a2e9e4994fad47dd813ea5ff840933cc,Japan,ja,,88419
650,go2senkyo.com,https://go2senkyo.com/privacy_policy,7be34b8374d517e76c97db49634796172f65c3b9754c69c04f2bbed75744ab60,Japan,ja,,88730
3959,fashionwalker.com,https://fashionwalker.com/contents/privacy,76b51bfd4be1308dd0df240ca57c275b4e005375e75edac2a47f7f5c636c6930,Japan,ja,,88977
3961,fashionwalker.com,https://fashionwalker.com/contents/legal,9d3debdaa664ab56b557609d744c60746e550e6d68bbc77ec2ead0ef49d23b2c,Japan,ja,,88977
4197,emtg.jp,https://emtg.jp/static/?privacy,599e6840433ce4ae5352982f0a3fe6e97f51301bf3c1457bb6cb0bc0e273944b,Japan,ja,,89603
2344,sneakerwars.jp,https://sneakerwars.jp/privacy.html,505951eab985fd6935b1e2b79b25fd06c0468423a21bb5a6c30ec9754db10397,Japan,ja,,89638
193,kobe-journal.com,https://kobe-journal.com/privacypolicy,34dfa5e6ed367f2a8ba794e25da24dc2ab10e19d41102bdd92096ce72191dd3d,Japan,ja,,89662
3642,tochinavi.net,https://tochinavi.net/rules/p_policy.shtml,3fe317dfac3474709cf0c41f045514b33048824da52248cd5fb344b8ca92012f,Japan,ja,,89690
1545,studio-alice.co.jp,https://studio-alice.co.jp/privacy/,1d735adb530284f971e93d8f6914027329056a6faeedb7d460913e08aacdec1e,Japan,ja,,90012
1552,studio-alice.co.jp,https://studio-alice.co.jp/site_policy/,c052a7e453aff84577a3296af6831b4f727adc1ef84e46ee3601fbdaf1ac99b3,Japan,ja,,90012
5138,www.kurumaerabi.com,https://www.kurumaerabi.com/info/privacy/,0b1d5c25596eda647b64bc5877b72d1aabbddb17b28b02411ae753bb6fe2e626,Japan,ja,,90139
3781,isseymiyake.com,https://isseymiyake.com/policies/privacy-policy,075cb6d6b8b09e94fd1bd2c47acec32631a9d1d949f23a943df03a50fbd3ab5e,Japan,ja,,90195
3783,isseymiyake.com,https://isseymiyake.com/pages/socialmediapolicy,435ed065be2fdfd67a6e53b82467246c0203484ca32f6b5eedbf9791a53a3cc1,Japan,ja,,90195
3785,isseymiyake.com,https://isseymiyake.com/pages/app-privacy-policy,a93d2a740b287a64723e16e5ace4807562a2125b647f335c600891f95010214f,Japan,ja,,90195
3786,isseymiyake.com,https://isseymiyake.com/policies/legal-notice,f601d4fe32c1041093e5d4bbaf396281700cd5a73c2d15664ae0b6de36ee8f43,Japan,ja,,90195
5277,colorfulbox.jp,https://colorfulbox.jp/privacy/,b999c8b7e98540e98293aba4e9fc7504269aa73ebba708958d50ffecd69c7a0c,Japan,ja,,90629
5282,help.colorfulbox.jp,https://help.colorfulbox.jp/manual/agreement-migration/,0e058c126324b3c5473d6a47d03faaa6a8d272edfa32f3cf22bf06218958b30b,Japan,ja,,90629
2544,cake.jp,https://cake.jp/security/login_link/,a59b7c5e002db0d6d1073988e7b19ff8312bea651b5c9958e35c92435bc964d3,Japan,ja,,90936
2547,cake.jp,https://cake.jp/security/login_link,1bc46b380b41d24e1402e32456d9170e398175539c5ecc496b0e06afad24e9df,Japan,ja,,90936
2562,cake.jp,https://cake.jp/about/privacy/,5fb71afe155378b2a2119ef36b8d223eecdf352a765188030a2f59d6f099c07b,Japan,ja,,90936
3359,as-1.co.jp,https://as-1.co.jp/en/privacy_policy/,88a0f61f4421cfad4e832a1fd5bf25f0951e0660c2ab09807acf313378daa25a,Japan,en,,91356
3360,as-1.co.jp,https://as-1.co.jp/en/site_policy/,8a9f841a9330e41efe5dd782a104a5c91583f58f84ad08488d5f8bd0089e7c98,Japan,en,,91356
3369,as-1.co.jp,https://as-1.co.jp/csr/basicpolicy/,76d71b7ff025c7e8ba8e9f21faca514d85bed792f1e283aca72a01bbbd53ca6d,Japan,ja,,91356
3375,as-1.co.jp,https://as-1.co.jp/ir/policy/,1105958a7ae2c708799ab7d657d561e4812505ea3f4f52564425b933d192bbb2,Japan,ja,,91356
3377,as-1.co.jp,https://as-1.co.jp/privacy_policy/,2640bf43a24ea944307998eef3951d4761a4e6fd76f82f75b9165c71806c544f,Japan,ja,,91356
3382,as-1.co.jp,https://as-1.co.jp/site_policy/,8f1804ec9bc3759b0f6cf93f260165bbfbaacde3129cf789865e9ab9e757a3e3,Japan,ja,,91356
1596,yamagatabank.co.jp,https://yamagatabank.co.jp/privacy/,e1a828932354392aad11601b15bc7ba0598fe056bd5b48c04fd478fa4d9825c7,Japan,ja,,91369
1605,yamagatabank.co.jp,https://yamagatabank.co.jp/privacyS/,6eba1eefa88ce39e064dab179f0ea459c1d3c57ebcfe6136f13e710e31bf042f,Japan,ja,,91369
4959,talewiki.com,http://talewiki.com/cushion.php?https://www.nexon.co.jp/support/security/index.aspx,8d178a0c3cc43401946e89367edfd8bc3a07ac315333f0e0ad058c44cfc7bd4e,Japan,ja,,91559
2652,flipdesk.jp,https://flipdesk.jp/guide/privacy/,a2e060ea6eb30bb94635d8f3495dc139726b8b2ea13cc25dc088122869d98344,Japan,ja,,91975
51,party-calendar.net,https://party-calendar.net/information/privacy_policy,0f6c8d2c42d172f2ec8d1fc7ea872403ab4667349074db209306650b822fa1d4,Japan,ja,,92055
52,party-calendar.net,https://party-calendar.net/information/site_policy,61b827d3eed0e40f1553f1345236625219271a63022b78ef7522d2a6e3910068,Japan,ja,,92055
1198,gamedb.info,https://gamedb.info/adpolicy.html,45049b534a46be9916bc747f26c80347a2292bec2026f4c4ea6081de69a12e9e,Japan,en,,92169
4979,kenbunroku-net.com,https://kenbunroku-net.com/privacy-policy/,3855ebf642e74b3dc063b47f83cb828eb83526e2aa3574197d3cd8c0aad3d5a3,Japan,ja,,92236
5243,nafco-online.com,https://nafco-online.com/guide/privacy.php,0f93a46daa5b1f04178486196f9a3359f873482ea961fe0767dae0e5372aaa4e,Japan,ja,,92487
2417,www.kahoku.co.jp,https://www.kahoku.co.jp/policy.html,7a07fea1a6091d005068da50fae5ee6daf823b0f0e5928e273ea110349b68fe4,Japan,ja,,93140
3791,rekisiru.com,https://rekisiru.com/privacy-policy,3263cb5993f82ddfea8a771f1994804739633d50c25632ae2a905ce2b97c4399,Japan,ja,,93284
3598,lotteria.jp,https://lotteria.jp/agreement/,7b8edd3299e346803b82b4dbbb47562cfc53ed0a17370e9b5f8201e5e4d05c53,Japan,ja,,93355
3599,lotteria.jp,https://lotteria.jp/corporate/policy/,e7676a16e25c97eda05917d35e8d5538f3780d41b18f62e3ae026cd0cc22e4ce,Japan,ja,,93355
3600,lotteria.jp,https://lotteria.jp/privacy/,1e303ee77bc36cee08d8b7b7eecbd2b55d73c938681ae6cab6fb676c0259dcb2,Japan,ja,,93355
2183,www.hanadonya.com,https://www.hanadonya.com/guide/privacy,61035eddb10ff020c5b4563772052c15d5bdbe15b7fd2cac7d1efe4422e81937,Japan,ja,,93410
2184,www.hanadonya.com,https://www.hanadonya.com/guide/agreement_for_use,187b304ef4fbb750d8e451d9dd80b404a9694310449df1d3e59949c9c61aab92,Japan,ja,,93410
2190,hanadonya.com,https://hanadonya.com/guide/privacy,86665dde9e30c854e2b19b5646b92bb6e75bdbeebab7c9e3bf20e787d25ac3b1,Japan,ja,,93410
2191,hanadonya.com,https://hanadonya.com/guide/agreement_for_use,b3c90c88f2ef5439b2e8af4d53c8e2185d12417b434fcb39cd22f26b096821d2,Japan,ja,,93410
3024,kumanichi.com,https://kumanichi.com/privacy_policy,22eb849c1b1ca24cd5d25c9ef25e7ef44b49b529faadc45f46f7ffdcd164883e,Japan,ja,,93700
3025,kumanichi.com,https://kumanichi.com/sitepolicy,bc7a3682650bd180d1b706d720ce04d44f2bc894cb402532a2495fce2bc287ac,Japan,ja,,93700
521,tripnote.jp,https://tripnote.jp/privacy,a33224cb9e5aa487aa436e1743523d878dd782f52884acadcbd308aa08e5ae68,Japan,ja,,94362
2904,www.decorte.com,https://www.decorte.com/site/s/productpolicy.aspx,34c79971ff4c8f0d0ec715087fce2c80243f9f3c4544d30158d41c79021ff298,Japan,ja,,94966
2909,www.decorte.com,https://www.decorte.com/site/s/privacypolicy.aspx,a6cc50f7556cf33e5b69d339aa22a772126aba69e3c2c9e7e5fcfa307b328ea2,Japan,ja,,94966
2921,decorte.com,https://decorte.com/site/s/productpolicy.aspx,6a3a4dbd660c25d886c30393216306f40acf2666986c01e0a4d5979996f9a209,Japan,ja,,94966
2933,decorte.com,https://decorte.com/site/s/privacypolicy.aspx,1a0e5dc0e639ac2647c6f6c3b30e3d3116e31394146935fe3cb9a58266604040,Japan,ja,,94966
973,www.kikuya-rental.com,https://www.kikuya-rental.com/privacy.htm,a2dd9e4a29fead6bf0fbb82c1dcc1775c8bae7b635ff2e3733e7fbb40fc2727b,Japan,ja,,94974
990,kikuya-rental.com,https://kikuya-rental.com/privacy.htm,f779b5f99a8065c3ded2cb5f3f40c738ec26fa7e75ae2515ff2c0c195a37e36b,Japan,ja,,94974
3641,type.jp,https://type.jp/s/kojin/type_privacy.html,3770a3189efad11b785fdc45c554b82fc56928990b32b1247e5f6f21e0bd5bef,Japan,ja,,95768
628,vvstore.jp,https://vvstore.jp/guide/privacypolicy/,13707583224a1e523926698c6bb8f7ee0d0f8cf825d52dd3a5e38cfe76f86578,Japan,ja,,96140
629,vvstore.jp,https://vvstore.jp/guide/security/,fcab3128a488c67c4fbb5b261c7e18f3a376c2aac45f162bd3758a8227037de3,Japan,ja,,96140
3592,www.spacemarket.com,https://www.spacemarket.com/about/agreement,c17a7f69b42d8b81b93cb99e458d7c6f2030bd96213e7de63e6c0fcbf7ae11fc,Japan,ja,,99527
3593,www.spacemarket.com,https://www.spacemarket.com/about/privacy,b5b653595d18fec52f8016179f880e162cc220b2e0a5b647d53b3dfab3b4f362,Japan,ja,,99527
3601,spacemarket.com,https://spacemarket.com/about/privacy,9c6b06e771f679070897852ab9fcb219c7de0072f39f5df74a29dca45e30c494,Japan,ja,,99527
3602,spacemarket.com,https://spacemarket.com/about/agreement,a826b5f24728bc8772c0fd64076bafe185585d97b4fc3ddad34dce6edcd07ba0,Japan,ja,,99527
457,gonkaku.jp,https://gonkaku.jp/policy/terms,5659d38d5e19c859964945d747925fa67470ea772027041b9f1e8349855d8180,Japan,ja,,99691
458,gonkaku.jp,https://gonkaku.jp/policy/privacy,32b5dbee40c4ffd1ab1326315d8931ba66581193119ca15ccfaf31a0534519e8,Japan,ja,,99691
3090,value-press.com,https://value-press.com/policy,c082dcf90984404320a2fd38584b018ee98b4d230eebc4af568b5b15da0e3df4,Japan,ja,,99916
4782,aterm.jp,https://aterm.jp/product/atermstation/special/wifi-security/,b6e57e1ffd1937290c40f5af6159fbb619c08ff608aa11255635cb5c6ed84090,Japan,ja,,100449
1017,teratail.com,https://teratail.com/legal,22827f638fa31eb9140eec2f34e54466e1b39d7a7e9b9ad72efd0f5379f7fe67,Japan,ja,,100687
1018,teratail.com,https://teratail.com/privacy,6d171a46ddc572e9f95aae4d978e957e9574025a0517f1465ca84dbf0b203d1b,Japan,ja,,100687
1022,teratail.com,https://teratail.com/help/delete-policy,1596b6fe464a511ed317ef3e7d2fa3963ba1972b13292d53a1700b04530a0817,Japan,ja,,100687
2908,jocee.jp,https://jocee.jp/privacy,2419bcc91815ce6893bd846d3854bc54ce06e1ec8a9ed678ab5acc8d0f6ba44b,Japan,ja,,100856
3247,tabio.com,https://tabio.com/jp/guide/privacy/,e6b9c3771b6cc5f9acea69a4407db302447614255ebd9da3b179a40f99ed4d7b,Japan,ja,,101328
4784,corona.co.jp,https://corona.co.jp/csr/policy/,18e08b1190a7097535cfa776c2dae297e8a7ce8d56100059e1bc459c69e5a3f7,Japan,ja,,101594
4786,corona.co.jp,https://corona.co.jp/ir/policy/,b4e09a8d0792ef017585f86b961773562120b15899041ffcebe2ed0f4f5f50fb,Japan,ja,,101594
4788,corona.co.jp,https://corona.co.jp/privacy/index.html,b44022af4c0d0407080b07fb8e29f7c74257ea247fd5e416e0115e9aea8a84ea,Japan,ja,,101594
1567,sitest.jp,https://sitest.jp/gdpr.html,f4fce15d7dec1c399b49f91b957d479220108e007ab7f48098a4777e7b965754,Japan,ja,,102282
1569,sitest.jp,https://sitest.jp/cookie_policy.html,af5b4a4b36ae2d72593d7257348dcc7ee7ac9a0efd755d483a71ce9679204dec,Japan,ja,,102282
1571,sitest.jp,https://sitest.jp/privacy.html,2c78454f6d4108e63f93242ca58fb02b0a01ed1044e42cb884d2e95df1cb263a,Japan,ja,,102282
2581,yamahack.com,https://yamahack.com/agreement,7384f946e004a4afd1e113535f27ac5ae38e2de3b02dff9bf528a7bdbf7171cf,Japan,ja,,102393
2582,yamahack.com,https://yamahack.com/privacy_policy,c8b1a2b2f5d4593e44d425867e45d53bda9f3c05ce18dfbc02aebfdd1e6f27d5,Japan,ja,,102393
1701,flymee.jp,https://flymee.jp/privacy/,aac8a217d3c4455efd8080b53667632d5cc9b8fd22219b7aa50375bf7c6ddb59,Japan,ja,,102753
2236,bausch.co.jp,https://bausch.co.jp/ja-jp/reference/legal-notice/,79ee644ae6922f9e4b39babf72c1d3be123a7ff0d9302b96cf7a52f1ede38246,Japan,ja,,103041
2237,bausch.co.jp,https://bausch.co.jp/ja-jp/reference/privacy-policy/,8a97a94928a8b24dc4379bcc09345d374f9fc97ef84564270494fa2e7323fd82,Japan,ja,,103041
1123,housefoods.jp,https://housefoods.jp/privacy/index.html,a73ecc6d08c4431fb79e14276dccd0a83461915952b0248a46e19b2d3749a21a,Japan,ja,,103122
1125,housefoods.jp,https://housefoods.jp/socialmedia/policy.html,f5f3725c451ebabb6d48d51ebeabc6fa2dd8ae5e4999e340e257e262153cb99f,Japan,ja,,103122
1643,kenei-pharm.com,https://kenei-pharm.com/privacy/,589e3c406cd02ccd060491b9f4339e6ef8d2be10916dd5c96c0ed8fae8e17ef6,Japan,ja,,103250
1720,fe-siken.com,https://fe-siken.com/privacypolicy.html,a246ce04bfe94e17152ae082c8e23cb6a8c87f7ce922da09b9459b345f9d47bb,Japan,ja,,103305
4738,dramanavi.net,https://dramanavi.net/privacypolicy,3dfc732890580485765f5a12c82abf4f01807d0063e4f8092ee7939c15d88b3d,Japan,ja,,103425
3246,sacm.jp,https://sacm.jp/security/index.html,322dfe33cfc2315e6f889d9efc8ebf839c4a8e858277632180e7d39e2d4bf9f1,Japan,ja,,103728
1490,tsurihack.com,https://tsurihack.com/agreement,358e3e5fe04e76eb10a0b84a60f02dcee4f691c2d5511bf34903b4254f193609,Japan,ja,,104092
1493,tsurihack.com,https://tsurihack.com/privacy_policy,bb40496413e496fdffd4869e6d554d22727149791342d215b5f2fd51e7299a88,Japan,ja,,104092
32,document.sublimestore.jp,https://document.sublimestore.jp/privacy.html,80f86a58fcb64e1d563c8eec67d09ff9eca211b7cea9972bbd0199988e172ac2,Japan,ja,,104185
2558,kurashi-no.jp,https://kurashi-no.jp/policy,3f45f45a7b14a1254df9b10b2021d36eb5aa9e9ef2110f01dd0027bb46320f63,Japan,ja,,104756
1293,cinema.ne.jp,https://cinema.ne.jp/page/privacy,fc89a684f51c0b688b64bc5998f81fc6b746c5c5715be7e198878c751df2e06c,Japan,ja,,104914
1295,cinema.ne.jp,https://cinema.ne.jp/page/sitepolicy,a1ff2f91fde226fe148795fe9991648c04de3be9cb0342d9fca3ba8a971a5225,Japan,ja,,104914
301,www.levi.jp,https://www.levi.jp/privacy-policy.html,f140607daff7b56c536a2b79b413832c9f277ebdca3554415fa88c80404a34fa,Japan,ja,,105687
2860,www.convention.co.jp,https://www.convention.co.jp/company/policy/,589161b5a738f57183d426ce776e2dc26743a25338b1610bcdd2be24c2621027,Japan,ja,,106705
2861,www.convention.co.jp,https://www.convention.co.jp/security-policy/,37a7f2f776aa2ebcadfdd0638953b83e4d89f49eee703dfd26c128185b0a0c63,Japan,ja,,106705
2863,www.convention.co.jp,https://www.convention.co.jp/social-media-policy/,fcf7aac2c46f7dd54193856f7ec0d8976e4af9f3e49ae1fc6852be6d55346ce6,Japan,ja,,106705
2864,www.convention.co.jp,https://www.convention.co.jp/privacy/,babc3060c024455ee2ade4741f5d8e49be716a1f783bd4627216937ed928199d,Japan,ja,,106705
